iter	MAE
1683	303.1029542
1684	303.0915766
1685	303.0751275
1686	303.0603416
1687	303.0487337
1688	303.0380458
1689	303.0245895
1690	303.006481
1691	302.9998132
1692	302.9899702
1693	302.9800119
1694	302.9737395
1695	302.9552019
1696	302.9385794
1697	302.9279296
1698	302.9140118
1699	302.9042803
1700	302.8966066
1701	302.8873894
1702	302.8780103
1703	302.8600157
1704	302.8492427
1705	302.8364616
1706	302.8246455
1707	302.8087657
1708	302.8032526
1709	302.7921075
1710	302.7777248
1711	302.7649662
1712	302.7546783
1713	302.7404198
1714	302.7264895
1715	302.7158597
1716	302.7039089
1717	302.6878686
1718	302.668981
1719	302.6543548
1720	302.6469787
1721	302.6310006
1722	302.6138389
1723	302.5967136
1724	302.5893306
1725	302.5828475
1726	302.5748301
1727	302.5610237
1728	302.5415997
1729	302.5337104
1730	302.5218241
1731	302.5131756
1732	302.4978423
1733	302.4862883
1734	302.4696166
1735	302.458135
1736	302.4488729
1737	302.4357033
1738	302.4254433
1739	302.4008371
1740	302.3868682
1741	302.3742154
1742	302.3683238
1743	302.3602945
1744	302.3392399
1745	302.3291062
1746	302.3148094
1747	302.305875
1748	302.2983656
1749	302.281558
1750	302.268589
1751	302.2536469
1752	302.2472625
1753	302.2355426
1754	302.2263372
1755	302.2154762
1756	302.2093867
1757	302.2012476
1758	302.19309
1759	302.1829787
1760	302.1741241
1761	302.160255
1762	302.1499158
1763	302.141014
1764	302.1282883
1765	302.1214432
1766	302.108993
1767	302.093048
1768	302.0822991
1769	302.0715392
1770	302.0610774
1771	302.0476317
1772	302.0348195
1773	302.0205686
1774	302.0100595
1775	301.9961572
1776	301.9836775
1777	301.9691118
1778	301.9611884
1779	301.9429645
1780	301.9301932
1781	301.9136454
1782	301.9041197
1783	301.8973381
1784	301.8830438
1785	301.8729924
1786	301.8593267
1787	301.8488208
1788	301.8434344
1789	301.8254434
1790	301.8126768
1791	301.8049969
1792	301.7943238
1793	301.7819948
1794	301.7742452
1795	301.7638544
1796	301.7598833
1797	301.7522325
1798	301.7449825
1799	301.7307105
1800	301.7148867
1801	301.6921512
1802	301.6828572
1803	301.6760803
1804	301.6653326
1805	301.658902
1806	301.6515954
1807	301.6449463
1808	301.6389099
1809	301.621646
1810	301.6150088
1811	301.6025177
1812	301.5878783
1813	301.5763929
1814	301.5716689
1815	301.5636566
1816	301.5548356
1817	301.5453223
1818	301.5331094
1819	301.5250688
1820	301.5142933
1821	301.5073831
1822	301.5012998
1823	301.4860706
1824	301.4678685
1825	301.4565249
1826	301.4444804
1827	301.4315526
1828	301.4203815
1829	301.4091915
1830	301.3936929
1831	301.3840007
1832	301.3765272
1833	301.3642072
1834	301.3560691
1835	301.3442906
1836	301.3283635
1837	301.3157472
1838	301.3070401
1839	301.298656
1840	301.2850237
1841	301.274384
1842	301.2614645
1843	301.2453053
1844	301.231465
1845	301.214693
1846	301.2084443
1847	301.1970668
1848	301.1849326
1849	301.1786622
1850	301.1667199
1851	301.159902
1852	301.1481127
1853	301.1364784
1854	301.1215645
1855	301.1096935
1856	301.0945251
1857	301.0816605
1858	301.070237
1859	301.0553593
1860	301.0420044
1861	301.032232
1862	301.0233075
1863	301.0065749
1864	300.9949719
1865	300.9773282
1866	300.9711012
1867	300.9636888
1868	300.9511997
1869	300.9413743
1870	300.9315888
1871	300.9241376
1872	300.9102418
1873	300.8955111
1874	300.8848178
1875	300.8679322
1876	300.8610727
1877	300.8467958
1878	300.8295494
1879	300.8236479
1880	300.8148298
1881	300.8069774
1882	300.7999209
1883	300.7849735
1884	300.7695206
1885	300.7578503
1886	300.7437655
1887	300.7330238
1888	300.7178565
1889	300.701405
1890	300.6898015
1891	300.6809999
1892	300.6666365
1893	300.6610653
1894	300.6547773
1895	300.6420977
1896	300.6337296
1897	300.6230409
1898	300.6108954
1899	300.5977921
1900	300.5908286
1901	300.5820426
1902	300.5709992
1903	300.5631638
1904	300.5509601
1905	300.5433142
1906	300.5299233
1907	300.5177491
1908	300.5049976
1909	300.4949915
1910	300.4819188
1911	300.4689607
1912	300.4611907
1913	300.4401746
1914	300.4318009
1915	300.4197933
1916	300.4058041
1917	300.3943456
1918	300.3791823
1919	300.3742724
1920	300.3591564
1921	300.3544037
1922	300.3391366
1923	300.3306571
1924	300.3236815
1925	300.3094067
1926	300.3009153
1927	300.2913956
1928	300.2833462
1929	300.277198
1930	300.2627232
1931	300.2471924
1932	300.2364324
1933	300.224268
1934	300.2109107
1935	300.2026471
1936	300.1882394
1937	300.1741346
1938	300.1638058
1939	300.1530148
1940	300.1414666
1941	300.1332005
1942	300.124146
1943	300.1152786
1944	300.0996442
1945	300.0905294
1946	300.077533
1947	300.0719018
1948	300.0556982
1949	300.0408336
1950	300.0336497
1951	300.0166374
1952	299.9986466
1953	299.9864831
1954	299.9645491
1955	299.9498839
1956	299.9389124
1957	299.9240741
1958	299.9116146
1959	299.899424
1960	299.8860434
1961	299.8790021
1962	299.8625621
1963	299.844201
1964	299.8371841
1965	299.8213726
1966	299.8068176
1967	299.794372
1968	299.7851428
1969	299.774891
1970	299.7620532
1971	299.746511
1972	299.7351751
1973	299.7281648
1974	299.7088221
1975	299.697415
1976	299.6830499
1977	299.6742057
1978	299.6643287
1979	299.6571104
1980	299.6463485
1981	299.6392421
1982	299.6257845
1983	299.6167006
1984	299.6044234
1985	299.5922109
1986	299.5874466
1987	299.5777814
1988	299.5694178
1989	299.5585852
1990	299.5533145
1991	299.5425419
1992	299.5316374
1993	299.525906
1994	299.5172495
1995	299.5074374
1996	299.4968458
1997	299.4840189
1998	299.4770007
1999	299.4632272
2000	299.4537284
2001	299.4396877
2002	299.4325393
2003	299.4235849
2004	299.4183265
2005	299.4143768
2006	299.4030814
2007	299.3930117
2008	299.3767326
2009	299.3672406
2010	299.3490874
2011	299.3413345
2012	299.3321348
2013	299.325023
2014	299.3106926
2015	299.2961736
2016	299.2867836
2017	299.2694393
2018	299.2543394
2019	299.2440636
2020	299.2365993
2021	299.2239144
2022	299.2059066
2023	299.1981837
2024	299.1855295
2025	299.1711345
2026	299.1596019
2027	299.1479619
2028	299.1347629
2029	299.1260358
2030	299.1182015
2031	299.1081819
2032	299.095966
2033	299.0860558
2034	299.0734602
2035	299.0634375
2036	299.0535281
2037	299.0428698
2038	299.0335048
2039	299.028613
2040	299.0222215
2041	299.0080335
2042	298.9989986
2043	298.9854791
2044	298.974634
2045	298.9670046
2046	298.9583229
2047	298.9450903
2048	298.9323475
2049	298.9212128
2050	298.9141454
2051	298.9036161
2052	298.8956993
2053	298.8865194
2054	298.8759448
2055	298.868613
2056	298.8592184
2057	298.8541913
2058	298.8411364
2059	298.8339393
2060	298.82576
2061	298.8121106
2062	298.8029092
2063	298.7968676
2064	298.7868676
2065	298.7733908
2066	298.7586429
2067	298.7469636
2068	298.7404477
2069	298.7320919
2070	298.7202819
2071	298.7130328
2072	298.7031727
2073	298.6982527
2074	298.6927161
2075	298.681337
2076	298.6750639
2077	298.6686671
2078	298.6568404
2079	298.6452569
2080	298.6327541
2081	298.6193183
2082	298.6127544
2083	298.6068249
2084	298.5958833
2085	298.5861385
2086	298.5740889
2087	298.5681082
2088	298.5612264
2089	298.5539268
2090	298.5395821
2091	298.5234055
2092	298.508321
2093	298.4994202
2094	298.4838408
2095	298.4678897
2096	298.4528745
2097	298.4462254
2098	298.4344659
2099	298.4234844
2100	298.4145572
2101	298.4029909
2102	298.3927259
2103	298.3794108
2104	298.3717941
2105	298.3652435
2106	298.3546617
2107	298.3462993
2108	298.32467
2109	298.31589
2110	298.3077865
2111	298.2943776
2112	298.2841581
2113	298.279445
2114	298.2664786
2115	298.2601859
2116	298.2448334
2117	298.2418371
2118	298.2337769
2119	298.2211541
2120	298.2127049
2121	298.2036961
2122	298.1883884
2123	298.176785
2124	298.1637922
2125	298.1609844
2126	298.1474827
2127	298.1391903
2128	298.1306541
2129	298.1198662
2130	298.1084959
2131	298.098084
2132	298.0878301
2133	298.0776796
2134	298.0638627
2135	298.0464702
2136	298.0393549
2137	298.0338277
2138	298.0218824
2139	298.0137943
2140	298.0010104
2141	297.9910749
2142	297.9811827
2143	297.9703075
2144	297.9563255
2145	297.9508064
2146	297.9433122
2147	297.9362803
2148	297.924904
2149	297.9185443
2150	297.9117546
2151	297.901772
2152	297.8938243
2153	297.8806297
2154	297.8719843
2155	297.8642982
2156	297.859081
2157	297.8443549
2158	297.8344692
2159	297.8250942
2160	297.8143836
2161	297.8080485
2162	297.801282
2163	297.7925478
2164	297.7845914
2165	297.7775544
2166	297.7622287
2167	297.7522618
2168	297.7441623
2169	297.7376844
2170	297.7328474
2171	297.7227786
2172	297.7076808
2173	297.6952587
2174	297.6884711
2175	297.6769594
2176	297.6589397
2177	297.6532289
2178	297.6394624
2179	297.6269888
2180	297.6204703
2181	297.6140688
2182	297.6060839
2183	297.5956592
2184	297.5846865
2185	297.5747308
2186	297.5643729
2187	297.5561824
2188	297.5393721
2189	297.5290749
2190	297.5186272
2191	297.5072393
2192	297.4977215
2193	297.4841049
2194	297.4707197
2195	297.4638499
2196	297.4517973
2197	297.4379037
2198	297.4290196
2199	297.4186594
2200	297.4052012
2201	297.3988186
2202	297.3896434
2203	297.3800292
2204	297.3731343
2205	297.3646216
2206	297.3574745
2207	297.3511451
2208	297.3417264
2209	297.3361347
2210	297.3282591
2211	297.321014
2212	297.3087766
2213	297.3028092
2214	297.2938917
2215	297.2810423
2216	297.274395
2217	297.262608
2218	297.253811
2219	297.2423885
2220	297.230176
2221	297.2215672
2222	297.2129461
2223	297.2034116
2224	297.1905473
2225	297.1818161
2226	297.1695246
2227	297.1594512
2228	297.1558575
2229	297.1382297
2230	297.1269279
2231	297.11775
2232	297.1084109
2233	297.0978331
2234	297.0845223
2235	297.0747195
2236	297.0702
2237	297.0606621
2238	297.0507988
2239	297.0378959
2240	297.0328945
2241	297.0208673
2242	297.0113416
2243	297.0004235
2244	296.9887485
2245	296.9766273
2246	296.9669222
2247	296.9588086
2248	296.9489006
2249	296.9447441
2250	296.9308492
2251	296.9238302
2252	296.921102
2253	296.9145229
2254	296.9039185
2255	296.8999252
2256	296.8883927
2257	296.879523
2258	296.8689644
2259	296.8567991
2260	296.8496097
2261	296.840437
2262	296.8223213
2263	296.8153362
2264	296.8000518
2265	296.793204
2266	296.7826595
2267	296.764953
2268	296.7536818
2269	296.745759
2270	296.7339013
2271	296.729099
2272	296.7238603
2273	296.7209219
2274	296.7124382
2275	296.7023394
2276	296.6894752
2277	296.6798566
2278	296.6760023
2279	296.6618662
2280	296.6523534
2281	296.6405151
2282	296.627448
2283	296.6238199
2284	296.6109191
2285	296.6008199
2286	296.5880908
2287	296.5776985
2288	296.565895
2289	296.5543165
2290	296.5480219
2291	296.5389371
2292	296.5298675
2293	296.5179942
2294	296.5145441
2295	296.4998197
2296	296.4917426
2297	296.4846461
2298	296.4802781
2299	296.4624638
2300	296.448236
2301	296.4417017
2302	296.4281104
2303	296.4163752
2304	296.4112601
2305	296.4029194
2306	296.3967642
2307	296.3926974
2308	296.3803518
2309	296.3711939
2310	296.360796
2311	296.3485183
2312	296.3373883
2313	296.3259785
2314	296.3145209
2315	296.303401
2316	296.2896613
2317	296.2823736
2318	296.2746981
2319	296.2678939
2320	296.2618842
2321	296.2572203
2322	296.245844
2323	296.2328715
2324	296.2191952
2325	296.2098639
2326	296.2019229
2327	296.1895497
2328	296.1829134
2329	296.174259
2330	296.1645452
2331	296.1564812
2332	296.147782
2333	296.1344619
2334	296.1241789
2335	296.1156869
2336	296.1040223
2337	296.0893749
2338	296.0784292
2339	296.0644358
2340	296.0506897
2341	296.0377901
2342	296.0290566
2343	296.0189522
2344	296.0114902
2345	295.99543
2346	295.9877022
2347	295.9756322
2348	295.9674103
2349	295.9555364
2350	295.9481258
2351	295.9400888
2352	295.929426
2353	295.9225412
2354	295.9156808
2355	295.90605
2356	295.8982043
2357	295.8888032
2358	295.8808586
2359	295.8715443
2360	295.8602709
2361	295.8539522
2362	295.8466223
2363	295.8378802
2364	295.8249925
2365	295.8160435
2366	295.8119514
2367	295.8044996
2368	295.7881112
2369	295.7774223
2370	295.7720902
2371	295.7660274
2372	295.7526138
2373	295.7383841
2374	295.7282127
2375	295.7192542
2376	295.710902
2377	295.7037921
2378	295.6946875
2379	295.6823557
2380	295.6714943
2381	295.6644851
2382	295.6558455
2383	295.6438181
2384	295.6377265
2385	295.6271707
2386	295.6182326
2387	295.6103704
2388	295.5965502
2389	295.5871618
2390	295.5734935
2391	295.5659649
2392	295.5577835
2393	295.5495913
2394	295.5458163
2395	295.5362434
2396	295.526897
2397	295.5187377
2398	295.5042782
2399	295.4935734
2400	295.4827536
2401	295.4762618
2402	295.4675938
2403	295.4587638
2404	295.4501291
2405	295.4433277
2406	295.4378063
2407	295.4297582
2408	295.4205716
2409	295.4101748
2410	295.3966633
2411	295.3750404
2412	295.3664205
2413	295.3609857
2414	295.3517593
2415	295.3402301
2416	295.3309402
2417	295.3216367
2418	295.3069895
2419	295.297023
2420	295.2904692
2421	295.2853725
2422	295.2797766
2423	295.2702253
2424	295.2622425
2425	295.2581037
2426	295.2516514
2427	295.2445992
2428	295.2385664
2429	295.2286865
2430	295.2176751
2431	295.203803
2432	295.1949183
2433	295.1853984
2434	295.1771341
2435	295.1700497
2436	295.1617932
2437	295.1520254
2438	295.1436613
2439	295.131746
2440	295.1227112
2441	295.1134811
2442	295.1042575
2443	295.0963186
2444	295.0800601
2445	295.0680824
2446	295.0567891
2447	295.0401324
2448	295.034229
2449	295.0271683
2450	295.0229379
2451	295.0168724
2452	295.0047708
2453	294.9964957
2454	294.9829605
2455	294.9682827
2456	294.9586218
2457	294.9491038
2458	294.9418016
2459	294.9369936
2460	294.9289743
2461	294.9155625
2462	294.9084343
2463	294.8986417
2464	294.8879315
2465	294.8849132
2466	294.8783701
2467	294.8739847
2468	294.8646599
2469	294.8501542
2470	294.8368138
2471	294.8298425
2472	294.8211423
2473	294.8139922
2474	294.8021696
2475	294.7890553
2476	294.7799704
2477	294.7676845
2478	294.7613771
2479	294.7501347
2480	294.7418851
2481	294.729931
2482	294.7211063
2483	294.7148747
2484	294.7103324
2485	294.7044748
2486	294.6960755
2487	294.6889716
2488	294.679645
2489	294.6760412
2490	294.666413
2491	294.6600018
2492	294.6501644
2493	294.6419934
2494	294.6326615
2495	294.6223041
2496	294.6108455
2497	294.5980914
2498	294.5900826
2499	294.5780482
2500	294.5693481
2501	294.5554769
2502	294.5441813
2503	294.5386814
2504	294.5214119
2505	294.5082509
2506	294.4992405
2507	294.4844158
2508	294.4790454
2509	294.4744552
2510	294.456005
2511	294.4515282
2512	294.446871
2513	294.4355144
2514	294.4245052
2515	294.411709
2516	294.4016066
2517	294.3887095
2518	294.3759843
2519	294.3673105
2520	294.3542701
2521	294.3459422
2522	294.337362
2523	294.3227377
2524	294.3173238
2525	294.3112499
2526	294.3060791
2527	294.2994781
2528	294.2916015
2529	294.2858148
2530	294.2751645
2531	294.2708128
2532	294.2617993
2533	294.2545741
2534	294.2415569
2535	294.2327451
2536	294.2241727
2537	294.216583
2538	294.212651
2539	294.2061701
2540	294.1985052
2541	294.1817401
2542	294.1614135
2543	294.1537436
2544	294.1432113
2545	294.1392242
2546	294.1255708
2547	294.1192463
2548	294.10549
2549	294.096546
2550	294.0849639
2551	294.0791571
2552	294.0720688
2553	294.0668492
2554	294.0612285
2555	294.0489941
2556	294.0417251
2557	294.0355433
2558	294.0279208
2559	294.0116417
2560	294.0056105
2561	293.9946443
2562	293.9903126
2563	293.9833494
2564	293.9695075
2565	293.9608121
2566	293.9545567
2567	293.9372805
2568	293.92557
2569	293.9186389
2570	293.9076625
2571	293.8952444
2572	293.8872182
2573	293.8722968
2574	293.8609776
2575	293.8515913
2576	293.8461751
2577	293.8382369
2578	293.831209
2579	293.8237274
2580	293.8088375
2581	293.798007
2582	293.7932875
2583	293.7847129
2584	293.7793101
2585	293.7733336
2586	293.7672319
2587	293.7585869
2588	293.7491981
2589	293.7449705
2590	293.730434
2591	293.7178217
2592	293.7063532
2593	293.7031187
2594	293.6969035
2595	293.6945211
2596	293.68405
2597	293.6735977
2598	293.6660586
2599	293.655083
2600	293.6471841
2601	293.6432043
2602	293.6311828
2603	293.6180803
2604	293.6077015
2605	293.6007072
2606	293.5905635
2607	293.5815341
2608	293.5743792
2609	293.5678423
2610	293.5612048
2611	293.5552061
2612	293.5446906
2613	293.5388698
2614	293.529636
2615	293.5215629
2616	293.5098625
2617	293.5022366
2618	293.4961072
2619	293.4809232
2620	293.4709244
2621	293.4597326
2622	293.4552603
2623	293.4450808
2624	293.4355839
2625	293.4259145
2626	293.4152792
2627	293.4009517
2628	293.3939145
2629	293.3846538
2630	293.3789793
2631	293.3714894
2632	293.3601988
2633	293.3541452
2634	293.3487293
2635	293.3360418
2636	293.3189057
2637	293.3084067
2638	293.2958881
2639	293.2904269
2640	293.2795931
2641	293.2697718
2642	293.2616291
2643	293.2492132
2644	293.2377115
2645	293.2296019
2646	293.219627
2647	293.2113952
2648	293.1993
2649	293.1879124
2650	293.1830079
2651	293.1735614
2652	293.1585704
2653	293.1513917
2654	293.1362891
2655	293.1253713
2656	293.1164131
2657	293.111331
2658	293.1040512
2659	293.0930154
2660	293.0882861
2661	293.080196
2662	293.0698658
2663	293.0639751
2664	293.0485756
2665	293.0441718
2666	293.028911
2667	293.0156101
2668	293.0092332
2669	293.0002297
2670	292.9929019
2671	292.9873862
2672	292.9777583
2673	292.9682289
2674	292.962993
2675	292.955685
2676	292.9438447
2677	292.9400346
2678	292.9344298
2679	292.925579
2680	292.9196351
2681	292.911581
2682	292.9058579
2683	292.9009731
2684	292.891698
2685	292.8867292
2686	292.8835844
2687	292.8735489
2688	292.867957
2689	292.8651074
2690	292.851115
2691	292.839751
2692	292.8318502
2693	292.8260717
2694	292.8181246
2695	292.8127405
2696	292.8031469
2697	292.7958921
2698	292.7873164
2699	292.7760237
2700	292.7652821
2701	292.7544901
2702	292.743339
2703	292.7344247
2704	292.7287638
2705	292.7234134
2706	292.7139488
2707	292.7003296
2708	292.6918463
2709	292.686935
2710	292.6834352
2711	292.6781241
2712	292.6738726
2713	292.6642697
2714	292.6531664
2715	292.6485279
2716	292.633589
2717	292.622906
2718	292.6142338
2719	292.6064905
2720	292.5928631
2721	292.5888314
2722	292.5787894
2723	292.5636574
2724	292.5509318
2725	292.5400735
2726	292.532945
2727	292.5252038
2728	292.5178674
2729	292.4996503
2730	292.4880841
2731	292.4795126
2732	292.4684328
2733	292.4610404
2734	292.4523912
2735	292.4414679
2736	292.4335791
2737	292.415313
2738	292.409224
2739	292.4002934
2740	292.3905406
2741	292.3808634
2742	292.3748241
2743	292.3643175
2744	292.355411
2745	292.3455235
2746	292.3344423
2747	292.3301904
2748	292.3216763
2749	292.3123455
2750	292.3025735
2751	292.2982155
2752	292.2865179
2753	292.2739334
2754	292.2685196
2755	292.2639315
2756	292.2603696
2757	292.2494558
2758	292.2448336
2759	292.2398103
2760	292.2273449
2761	292.2196715
2762	292.2044118
2763	292.197177
2764	292.1868096
2765	292.1782793
2766	292.1700566
2767	292.1614449
2768	292.1462161
2769	292.1300721
2770	292.1219596
2771	292.1147857
2772	292.103389
2773	292.0882081
2774	292.0773636
2775	292.0728628
2776	292.0712282
2777	292.0648469
2778	292.051784
2779	292.0430397
2780	292.0334238
2781	292.0239427
2782	292.0164161
2783	292.0031931
2784	291.9907403
2785	291.9855866
2786	291.9812968
2787	291.9758043
2788	291.9635491
2789	291.9572645
2790	291.9475178
2791	291.9381909
2792	291.9315365
2793	291.9264855
2794	291.9189096
2795	291.9072394
2796	291.9041005
2797	291.8975388
2798	291.8823393
2799	291.8726702
2800	291.8669076
2801	291.8632395
2802	291.8512488
2803	291.8444584
2804	291.8402887
2805	291.8318446
2806	291.8268521
2807	291.8204335
2808	291.8162714
2809	291.8079609
2810	291.8033088
2811	291.7930326
2812	291.7871287
2813	291.7715726
2814	291.7676282
2815	291.7581071
2816	291.7540406
2817	291.7463856
2818	291.7419177
2819	291.7348864
2820	291.7258608
2821	291.718825
2822	291.7102014
2823	291.6996071
2824	291.6882563
2825	291.6776412
2826	291.6714835
2827	291.6562164
2828	291.6496639
2829	291.6388287
2830	291.6244196
2831	291.6117601
2832	291.6033048
2833	291.5932818
2834	291.5869432
2835	291.581468
2836	291.5738728
2837	291.5632477
2838	291.5517528
2839	291.5467834
2840	291.539148
2841	291.5343606
2842	291.5255555
2843	291.5212025
2844	291.5167924
2845	291.5054387
2846	291.4907706
2847	291.4812625
2848	291.4761026
2849	291.4682359
2850	291.4573678
2851	291.4523702
2852	291.4482118
2853	291.4353488
2854	291.4197209
2855	291.4143128
2856	291.4095231
2857	291.4033388
2858	291.3962985
2859	291.3878425
2860	291.3826284
2861	291.3713441
2862	291.3633075
2863	291.3602715
2864	291.3458985
2865	291.3373813
2866	291.3233671
2867	291.312644
2868	291.3051393
2869	291.2979451
2870	291.2920957
2871	291.2846715
2872	291.2807699
2873	291.2763173
2874	291.2661676
2875	291.2598527
2876	291.2472102
2877	291.2398708
2878	291.232653
2879	291.2194014
2880	291.2102384
2881	291.2023394
2882	291.1970608
2883	291.1921121
2884	291.17967
2885	291.1703388
2886	291.1633326
2887	291.1561954
2888	291.1464737
2889	291.1400767
2890	291.131336
2891	291.1247224
2892	291.1181459
2893	291.1109144
2894	291.1042907
2895	291.1004518
2896	291.0953617
2897	291.0878699
2898	291.0821839
2899	291.0754686
2900	291.067298
2901	291.059507
2902	291.051475
2903	291.0466204
2904	291.0386691
2905	291.0284361
2906	291.0249237
2907	291.0153219
2908	291.007787
2909	291.0018067
2910	290.9957601
2911	290.9860205
2912	290.980196
2913	290.9732739
2914	290.961358
2915	290.9525189
2916	290.948914
2917	290.9430769
2918	290.9346389
2919	290.9258765
2920	290.9206993
2921	290.9144067
2922	290.9061772
2923	290.9020707
2924	290.8949179
2925	290.8849302
2926	290.8731058
2927	290.8648024
2928	290.8601975
2929	290.847594
2930	290.8416098
2931	290.8324298
2932	290.8239265
2933	290.8164036
2934	290.8098191
2935	290.7954154
2936	290.7920225
2937	290.782917
2938	290.7777499
2939	290.7729474
2940	290.7676793
2941	290.7658642
2942	290.7575755
2943	290.7475858
2944	290.7399629
2945	290.7353659
2946	290.725771
2947	290.7208992
2948	290.7108131
2949	290.7004518
2950	290.6988541
2951	290.6902514
2952	290.6830217
2953	290.6770525
2954	290.6679442
2955	290.6619058
2956	290.6531434
2957	290.6463136
2958	290.6367443
2959	290.6282414
2960	290.6213661
2961	290.6065416
2962	290.5972694
2963	290.5852245
2964	290.5803473
2965	290.5712956
2966	290.564947
2967	290.5592426
2968	290.5534142
2969	290.545369
2970	290.5343385
2971	290.5269311
2972	290.5198974
2973	290.512234
2974	290.5034998
2975	290.4962763
2976	290.4903936
2977	290.4802339
2978	290.475452
2979	290.4681118
2980	290.4629816
2981	290.4546237
2982	290.4497824
2983	290.4463649
2984	290.4390869
2985	290.4323956
2986	290.4266468
2987	290.421027
2988	290.40964
2989	290.4006384
2990	290.3916463
2991	290.3873921
2992	290.3840025
2993	290.3732764
2994	290.3694551
2995	290.355249
2996	290.3473645
2997	290.3397903
2998	290.3231932
2999	290.314758
3000	290.3097139
3001	290.3029921
3002	290.2957893
3003	290.2905835
3004	290.2866935
3005	290.277432
3006	290.2710462
3007	290.2641752
3008	290.2530903
3009	290.2472937
3010	290.2380969
3011	290.2298213
3012	290.2102619
3013	290.2079276
3014	290.2032845
3015	290.1882388
3016	290.1776387
3017	290.1709808
3018	290.1650997
3019	290.1588832
3020	290.1487064
3021	290.1378681
3022	290.1268232
3023	290.11629
3024	290.1125265
3025	290.1067533
